"Isolation","Trait","Observed","Expected","Percent","Count","Pvalue","Sig","TraitDiff","Direction","AbsDiff"
"Pickled.Salted.Brined","Galactose_F",6,6.1117,0.6243,6677,0.6677,0,-0.1117,"Random",0.1117
"Pickled.Salted.Brined","Sucrose_F",11,8.679,0.9646,1211,0.1211,0,2.321,"Random",2.321
"Pickled.Salted.Brined","Maltose_F",8,6.6983,0.9212,2686,0.2686,0,1.3017,"Random",1.3017
"Pickled.Salted.Brined","Lactose_F",1,0.6384,0.9643,6019,0.6019,0,0.3616,"Random",0.3616
"Pickled.Salted.Brined","Raffinose_F",9,6.5726,0.9798,892,0.0892,0,2.4274,"Random",2.4274
"Pickled.Salted.Brined","Trehalose_F",7,6.5464,0.7442,5052,0.5052,0,0.4536,"Random",0.4536
"Pickled.Salted.Brined","Inulin",3,3.0505,0.7387,7650,0.765,0,-0.0505,"Random",0.0505
"Pickled.Salted.Brined","Sucrose",14,13.4888,0.7629,5068,0.5068,0,0.511200000000001,"Random",0.511200000000001
"Pickled.Salted.Brined","Raffinose",10,8.2609,0.9318,2022,0.2022,0,1.7391,"Random",1.7391
"Pickled.Salted.Brined","Melibiose",3,2.9393,0.7572,6857,0.6857,0,0.0607000000000002,"Random",0.0607000000000002
"Pickled.Salted.Brined","Galactose",16,15.4072,0.7833,4942,0.4942,0,0.5928,"Random",0.5928
"Pickled.Salted.Brined","Lactose",1,1.5755,0.5433,9779,0.9779,0,-0.5755,"Random",0.5755
"Pickled.Salted.Brined","Trehalose",14,14.1909,0.5994,7223,0.7223,0,-0.190899999999999,"Random",0.190899999999999
"Pickled.Salted.Brined","Maltose",11,11.2299,0.5901,7154,0.7154,0,-0.229900000000001,"Random",0.229900000000001
"Pickled.Salted.Brined","Melezitose",6,7.215,0.3045,9142,0.9142,0,-1.215,"Random",1.215
"Pickled.Salted.Brined","Methyl-?-D-glucoside",8,8.5927,0.4867,8210,0.821,0,-0.592700000000001,"Random",0.592700000000001
"Pickled.Salted.Brined","Soluble Starch",4,4.2985,0.6107,7983,0.7983,0,-0.2985,"Random",0.2985
"Pickled.Salted.Brined","Cellobiose",12,12.3498,0.549,7246,0.7246,0,-0.3498,"Random",0.3498
"Pickled.Salted.Brined","Salicin",11,11.6515,0.4651,7918,0.7918,0,-0.6515,"Random",0.6515
"Pickled.Salted.Brined","L-Sorbose",10,10.6808,0.4594,7712,0.7712,0,-0.6808,"Random",0.6808
"Pickled.Salted.Brined","L-Rhamnose",4,4.4352,0.5493,8043,0.8043,0,-0.4352,"Random",0.4352
"Pickled.Salted.Brined","D-Xylose",8,10.0135,0.1411,9710,0.971,0,-2.0135,"Random",2.0135
"Pickled.Salted.Brined","L-Arabinose",6,6.5846,0.49,8220,0.822,0,-0.5846,"Random",0.5846
"Pickled.Salted.Brined","D-Arabinose",4,4.7997,0.4272,8846,0.8846,0,-0.7997,"Random",0.7997
"Pickled.Salted.Brined","D-Ribose",10,9.6429,0.7286,5384,0.5384,0,0.357100000000001,"Random",0.357100000000001
"Pickled.Salted.Brined","Methanol",0,0.6436,0.5104,10000,1,0,-0.6436,"Random",0.6436
"Pickled.Salted.Brined","Ethanol",19,18.8987,0.7395,6886,0.6886,0,0.101299999999998,"Random",0.101299999999998
"Pickled.Salted.Brined","Glycerol",19,19.0538,0.6958,7490,0.749,0,-0.053799999999999,"Random",0.053799999999999
"Pickled.Salted.Brined","Erythritol",7,6.7123,0.729,5576,0.5576,0,0.2877,"Random",0.2877
"Pickled.Salted.Brined","Ribitol",13,13.1504,0.5983,6814,0.6814,0,-0.150399999999999,"Random",0.150399999999999
"Pickled.Salted.Brined","Galactitol",4,3.7658,0.8045,6251,0.6251,0,0.2342,"Random",0.2342
"Pickled.Salted.Brined","D-Mannitol",18,18.0611,0.6684,7206,0.7206,0,-0.0610999999999997,"Random",0.0610999999999997
"Pickled.Salted.Brined","D-Glucitol",18,18.2331,0.5829,7505,0.7505,0,-0.2331,"Random",0.2331
"Pickled.Salted.Brined","myo-Inositol",1,1.3123,0.657,8859,0.8859,0,-0.3123,"Random",0.3123
"Pickled.Salted.Brined","DL-Lactate",11,10.4463,0.7324,4859,0.4859,0,0.553699999999999,"Random",0.553699999999999
"Pickled.Salted.Brined","Succinate",16,16.4429,0.5206,7966,0.7966,0,-0.442900000000002,"Random",0.442900000000002
"Pickled.Salted.Brined","Citrate",12,12.4521,0.5174,7502,0.7502,0,-0.4521,"Random",0.4521
"Pickled.Salted.Brined","D-Gluconate",12,12.2472,0.562,6876,0.6876,0,-0.247199999999999,"Random",0.247199999999999
"Pickled.Salted.Brined","D-Glucosamine",6,6.699,0.4614,8168,0.8168,0,-0.699,"Random",0.699
"Pickled.Salted.Brined","Nitrate",5,3.9107,0.8885,3131,0.3131,0,1.0893,"Random",1.0893
"Pickled.Salted.Brined","Vitamin-free",1,1.7578,0.446,9010,0.901,0,-0.7578,"Random",0.7578
"Pickled.Salted.Brined","2-Keto-D-gluconate",9,9.0943,0.6097,6515,0.6515,0,-0.0943000000000005,"Random",0.0943000000000005
"Pickled.Salted.Brined","Starch formation",0,0.192,0.8231,10000,1,0,-0.192,"Random",0.192
"Pickled.Salted.Brined","Growth at 19°C",22,21.9861,1,9862,0.9862,0,0.0138999999999996,"Random",0.0138999999999996
"Pickled.Salted.Brined","Growth at 25°C",22,21.983,1,9831,0.9831,0,0.0169999999999995,"Random",0.0169999999999995
"Pickled.Salted.Brined","Growth at 30°C",22,21.5349,1,6208,0.6208,0,0.4651,"Random",0.4651
"Pickled.Salted.Brined","Growth at 37°C",9,9.2388,0.567,6809,0.6809,0,-0.238799999999999,"Random",0.238799999999999
"Fruit","Glucose_F",108,100.2504,0.9983,49,0.0049,1,7.7496,"Positive",7.7496
"Fruit","Galactose_F",39,36.6345,0.8262,2673,0.2673,0,2.3655,"Random",2.3655
"Fruit","Sucrose_F",42,35.4435,0.99,245,0.0245,1,6.5565,"Positive",6.5565
"Fruit","Maltose_F",24,21.8989,0.8553,2574,0.2574,0,2.1011,"Random",2.1011
"Fruit","Lactose_F",0,0.3642,0.6883,10000,1,0,-0.3642,"Random",0.3642
"Fruit","Raffinose_F",28,22.669,0.9845,357,0.0357,1,5.331,"Positive",5.331
"Fruit","Trehalose_F",31,31.0135,0.5738,5661,0.5661,0,-0.0135000000000005,"Random",0.0135000000000005
"Fruit","Inulin",14,12.7537,0.8021,3545,0.3545,0,1.2463,"Random",1.2463
"Fruit","Sucrose",71,68.0498,0.8775,2073,0.2073,0,2.9502,"Random",2.9502
"Fruit","Raffinose",40,34.9601,0.9623,722,0.0722,0,5.0399,"Random",5.0399
"Fruit","Melibiose",9,9.5779,0.4973,7043,0.7043,0,-0.5779,"Random",0.5779
"Fruit","Galactose",73,72.1109,0.6739,4488,0.4488,0,0.889099999999999,"Random",0.889099999999999
"Fruit","Lactose",5,7.2708,0.1534,9596,0.9596,0,-2.2708,"Random",2.2708
"Fruit","Trehalose",67,69.4475,0.2441,8539,0.8539,0,-2.44750000000001,"Random",2.44750000000001
"Fruit","Maltose",57,57.6887,0.4703,6507,0.6507,0,-0.688699999999997,"Random",0.688699999999997
"Fruit","Melezitose",41,42.9423,0.3104,8044,0.8044,0,-1.9423,"Random",1.9423
"Fruit","Methyl-?-D-glucoside",38,41.3586,0.1491,9227,0.9227,0,-3.3586,"Random",3.3586
"Fruit","Soluble Starch",13,15.5274,0.1782,9190,0.919,0,-2.5274,"Random",2.5274
"Fruit","Cellobiose",56,58.9991,0.2149,8639,0.8639,0,-2.9991,"Random",2.9991
"Fruit","Salicin",58,60.2987,0.2861,8122,0.8122,0,-2.2987,"Random",2.2987
"Fruit","L-Sorbose",70,65.8506,0.92,1371,0.1371,0,4.1494,"Random",4.1494
"Fruit","L-Rhamnose",14,17.224,0.1225,9473,0.9473,0,-3.224,"Random",3.224
"Fruit","D-Xylose",67,69.9029,0.2096,8763,0.8763,0,-2.9029,"Random",2.9029
"Fruit","L-Arabinose",24,27.5555,0.1334,9306,0.9306,0,-3.5555,"Random",3.5555
"Fruit","D-Arabinose",20,22.9342,0.1763,9075,0.9075,0,-2.9342,"Random",2.9342
"Fruit","D-Ribose",37,39.0333,0.3054,8043,0.8043,0,-2.0333,"Random",2.0333
"Fruit","Methanol",3,5.125,0.1742,9501,0.9501,0,-2.125,"Random",2.125
"Fruit","Ethanol",100,99.4237,0.6842,4919,0.4919,0,0.576300000000003,"Random",0.576300000000003
"Fruit","Glycerol",102,101.242,0.7294,4548,0.4548,0,0.757999999999996,"Random",0.757999999999996
"Fruit","Erythritol",313,302.7953,0.9881,305,0.0305,1,10.2047,"Negative",10.2047
"Fruit","Ribitol",57,59.8289,0.2177,8678,0.8678,0,-2.8289,"Random",2.8289
"Fruit","Galactitol",14,13.4962,0.7107,4905,0.4905,0,0.5038,"Random",0.5038
"Fruit","D-Mannitol",79,82.1209,0.1412,9302,0.9302,0,-3.12090000000001,"Random",3.12090000000001
"Fruit","D-Glucitol",81,83.5269,0.2078,8899,0.8899,0,-2.5269,"Random",2.5269
"Fruit","myo-Inositol",4,5.9143,0.1785,9537,0.9537,0,-1.9143,"Random",1.9143
"Fruit","DL-Lactate",52,50.2693,0.7248,3675,0.3675,0,1.7307,"Random",1.7307
"Fruit","Succinate",89,89.9473,0.4289,7126,0.7126,0,-0.947299999999998,"Random",0.947299999999998
"Fruit","Citrate",67,66.5221,0.6181,5003,0.5003,0,0.477900000000005,"Random",0.477900000000005
"Fruit","D-Gluconate",63,62.2187,0.6547,4676,0.4676,0,0.781300000000002,"Random",0.781300000000002
"Fruit","D-Glucosamine",37,37.5085,0.5056,6227,0.6227,0,-0.508499999999998,"Random",0.508499999999998
"Fruit","Nitrate",13,13.3721,0.5326,6414,0.6414,0,-0.3721,"Random",0.3721
"Fruit","Vitamin-free",21,18.224,0.8922,1927,0.1927,0,2.776,"Random",2.776
"Fruit","2-Keto-D-gluconate",51,49.4736,0.7433,3704,0.3704,0,1.5264,"Random",1.5264
"Fruit","Starch formation",1,1.713,0.4631,9393,0.9393,0,-0.713,"Random",0.713
"Fruit","Growth at 19°C",120,119.9074,1,9092,0.9092,0,0.0926000000000045,"Random",0.0926000000000045
"Fruit","Growth at 25°C",120,119.8962,1,8988,0.8988,0,0.103800000000007,"Random",0.103800000000007
"Fruit","Growth at 30°C",118,115.9508,0.9533,1729,0.1729,0,2.0492,"Random",2.0492
"Fruit","Growth at 37°C",55,50.559,0.9084,1446,0.1446,0,4.441,"Random",4.441
"Drink.Juice","Glucose_F",39,35.321,1,181,0.0181,1,3.679,"Positive",3.679
"Drink.Juice","Galactose_F",14,13.136,0.7712,4217,0.4217,0,0.864000000000001,"Random",0.864000000000001
"Drink.Juice","Sucrose_F",21,16.3364,0.994,214,0.0214,1,4.6636,"Positive",4.6636
"Drink.Juice","Maltose_F",12,10.379,0.9134,2426,0.2426,0,1.621,"Random",1.621
"Drink.Juice","Lactose_F",1,0.7583,0.9301,6846,0.6846,0,0.2417,"Random",0.2417
"Drink.Juice","Raffinose_F",11,8.8887,0.9408,1646,0.1646,0,2.1113,"Random",2.1113
"Drink.Juice","Trehalose_F",17,15.1513,0.9062,2287,0.2287,0,1.8487,"Random",1.8487
"Drink.Juice","Inulin",6,4.8543,0.8796,3151,0.3151,0,1.1457,"Random",1.1457
"Drink.Juice","Sucrose",26,24.5322,0.8557,3029,0.3029,0,1.4678,"Random",1.4678
"Drink.Juice","Raffinose",16,13.5303,0.9336,1595,0.1595,0,2.4697,"Random",2.4697
"Drink.Juice","Melibiose",3,3.4273,0.558,7774,0.7774,0,-0.4273,"Random",0.4273
"Drink.Juice","Galactose",25,24.6126,0.6847,5325,0.5325,0,0.3874,"Random",0.3874
"Drink.Juice","Lactose",3,3.5934,0.5094,8544,0.8544,0,-0.5934,"Random",0.5934
"Drink.Juice","Trehalose",24,24.3822,0.5268,7097,0.7097,0,-0.382200000000001,"Random",0.382200000000001
"Drink.Juice","Maltose",21,20.8093,0.6539,5712,0.5712,0,0.1907,"Random",0.1907
"Drink.Juice","Melezitose",16,16.1424,0.5866,6502,0.6502,0,-0.142399999999999,"Random",0.142399999999999
"Drink.Juice","Methyl-?-D-glucoside",15,15.7113,0.4588,7782,0.7782,0,-0.7113,"Random",0.7113
"Drink.Juice","Soluble Starch",8,8.0421,0.6311,6351,0.6351,0,-0.0420999999999996,"Random",0.0420999999999996
"Drink.Juice","Cellobiose",21,21.5371,0.4964,6992,0.6992,0,-0.537099999999999,"Random",0.537099999999999
"Drink.Juice","Salicin",22,22.1873,0.5666,6355,0.6355,0,-0.1873,"Random",0.1873
"Drink.Juice","L-Sorbose",19,19.4043,0.5214,6818,0.6818,0,-0.404299999999999,"Random",0.404299999999999
"Drink.Juice","L-Rhamnose",5,6.2207,0.3324,8776,0.8776,0,-1.2207,"Random",1.2207
"Drink.Juice","D-Xylose",550,543.1365,0.9802,499,0.0499,1,6.86350000000004,"Negative",6.86350000000004
"Drink.Juice","L-Arabinose",5,7.5231,0.1162,9729,0.9729,0,-2.5231,"Random",2.5231
"Drink.Juice","D-Arabinose",7,8.3954,0.2924,8869,0.8869,0,-1.3954,"Random",1.3954
"Drink.Juice","D-Ribose",11,12.5288,0.2852,8765,0.8765,0,-1.5288,"Random",1.5288
"Drink.Juice","Methanol",2,2.5417,0.5216,8328,0.8328,0,-0.5417,"Random",0.5417
"Drink.Juice","Ethanol",30,30.5282,0.4946,7784,0.7784,0,-0.528199999999998,"Random",0.528199999999998
"Drink.Juice","Glycerol",30,30.7503,0.4253,8308,0.8308,0,-0.750299999999999,"Random",0.750299999999999
"Drink.Juice","Erythritol",6,7.4746,0.2852,8950,0.895,0,-1.4746,"Random",1.4746
"Drink.Juice","Ribitol",18,19.6947,0.2603,8848,0.8848,0,-1.6947,"Random",1.6947
"Drink.Juice","Galactitol",3,3.6567,0.4831,9029,0.9029,0,-0.6567,"Random",0.6567
"Drink.Juice","D-Mannitol",24,25.8834,0.1944,9423,0.9423,0,-1.8834,"Random",1.8834
"Drink.Juice","D-Glucitol",25,26.4933,0.2619,9078,0.9078,0,-1.4933,"Random",1.4933
"Drink.Juice","myo-Inositol",4,4.1829,0.6489,7443,0.7443,0,-0.1829,"Random",0.1829
"Drink.Juice","DL-Lactate",18,17.518,0.6755,5060,0.506,0,0.481999999999999,"Random",0.481999999999999
"Drink.Juice","Succinate",26,27.1158,0.3471,8554,0.8554,0,-1.1158,"Random",1.1158
"Drink.Juice","Citrate",17,18.9823,0.2326,8954,0.8954,0,-1.9823,"Random",1.9823
"Drink.Juice","D-Gluconate",24,23.1096,0.7579,4251,0.4251,0,0.8904,"Random",0.8904
"Drink.Juice","D-Glucosamine",12,12.5582,0.4944,7145,0.7145,0,-0.558199999999999,"Random",0.558199999999999
"Drink.Juice","Nitrate",8,7.0932,0.8172,3937,0.3937,0,0.9068,"Random",0.9068
"Drink.Juice","Vitamin-free",4,4.5855,0.4943,7590,0.759,0,-0.5855,"Random",0.5855
"Drink.Juice","2-Keto-D-gluconate",19,18.2109,0.7378,4431,0.4431,0,0.789100000000001,"Random",0.789100000000001
"Drink.Juice","Starch formation",0,0.3328,0.7111,10000,1,0,-0.3328,"Random",0.3328
"Drink.Juice","Growth at 19°C",39,38.971,1,9712,0.9712,0,0.0290000000000035,"Random",0.0290000000000035
"Drink.Juice","Growth at 25°C",39,38.9672,1,9676,0.9676,0,0.0328000000000017,"Random",0.0328000000000017
"Drink.Juice","Growth at 30°C",37,36.5805,0.8387,5738,0.5738,0,0.419499999999999,"Random",0.419499999999999
"Drink.Juice","Growth at 37°C",23,20.0393,0.9317,1436,0.1436,0,2.9607,"Random",2.9607
"Sugar.Cane","Glucose_F",4,3.9797,0.8171,8118,0.8118,0,0.0203000000000002,"Random",0.0203000000000002
"Sugar.Cane","Galactose_F",2,1.9629,0.7935,7476,0.7476,0,0.0370999999999999,"Random",0.0370999999999999
"Sugar.Cane","Sucrose_F",3,2.4202,0.9163,4731,0.4731,0,0.5798,"Random",0.5798
"Sugar.Cane","Maltose_F",3,2.2598,0.9546,3997,0.3997,0,0.7402,"Random",0.7402
"Sugar.Cane","Lactose_F",0,0.0232,0.9769,10000,1,0,-0.0232,"Random",0.0232
"Sugar.Cane","Raffinose_F",2,1.6392,0.9149,5862,0.5862,0,0.3608,"Random",0.3608
"Sugar.Cane","Trehalose_F",3,2.6551,0.9159,6195,0.6195,0,0.3449,"Random",0.3449
"Sugar.Cane","Inulin",1,1.0293,0.8894,9142,0.9142,0,-0.0293000000000001,"Random",0.0293000000000001
"Sugar.Cane","Sucrose",5,4.4996,1,5834,0.5834,0,0.5004,"Random",0.5004
"Sugar.Cane","Raffinose",2,1.8659,0.8345,7079,0.7079,0,0.1341,"Random",0.1341
"Sugar.Cane","Melibiose",1,1.0446,0.8792,9187,0.9187,0,-0.0446,"Random",0.0446
"Sugar.Cane","Galactose",5,4.5601,1,6234,0.6234,0,0.4399,"Random",0.4399
"Sugar.Cane","Lactose",0,0.2167,0.8011,10000,1,0,-0.2167,"Random",0.2167
"Sugar.Cane","Trehalose",4,3.9583,0.8469,8200,0.82,0,0.0417000000000001,"Random",0.0417000000000001
"Sugar.Cane","Maltose",4,3.7571,0.9041,7035,0.7035,0,0.2429,"Random",0.2429
"Sugar.Cane","Melezitose",3,2.8508,0.8685,7372,0.7372,0,0.1492,"Random",0.1492
"Sugar.Cane","Methyl-?-D-glucoside",2,2.2411,0.726,9375,0.9375,0,-0.2411,"Random",0.2411
"Sugar.Cane","Soluble Starch",0,0.3718,0.673,10000,1,0,-0.3718,"Random",0.3718
"Sugar.Cane","Cellobiose",2,2.45,0.5895,9638,0.9638,0,-0.45,"Random",0.45
"Sugar.Cane","Salicin",2,2.4487,0.5885,9604,0.9604,0,-0.4487,"Random",0.4487
"Sugar.Cane","L-Sorbose",3,3.0494,0.7741,8181,0.8181,0,-0.0493999999999999,"Random",0.0493999999999999
"Sugar.Cane","L-Rhamnose",2,1.9506,0.8768,8291,0.8291,0,0.0494000000000001,"Random",0.0494000000000001
"Sugar.Cane","D-Xylose",3,3.2675,0.6753,9082,0.9082,0,-0.2675,"Random",0.2675
"Sugar.Cane","L-Arabinose",2,2.1044,0.8029,8931,0.8931,0,-0.1044,"Random",0.1044
"Sugar.Cane","D-Arabinose",2,2.0364,0.8345,8641,0.8641,0,-0.0364,"Random",0.0364
"Sugar.Cane","D-Ribose",3,2.8705,0.8566,7449,0.7449,0,0.1295,"Random",0.1295
"Sugar.Cane","Methanol",1,0.9545,0.8855,8360,0.836,0,0.0455,"Random",0.0455
"Sugar.Cane","Ethanol",5,4.8531,1,8594,0.8594,0,0.1469,"Random",0.1469
"Sugar.Cane","Glycerol",5,4.8804,1,8862,0.8862,0,0.1196,"Random",0.1196
"Sugar.Cane","Erythritol",1,1.2826,0.6818,9253,0.9253,0,-0.2826,"Random",0.2826
"Sugar.Cane","Ribitol",3,3.1654,0.7305,8803,0.8803,0,-0.1654,"Random",0.1654
"Sugar.Cane","Galactitol",2,1.8178,0.9498,7794,0.7794,0,0.1822,"Random",0.1822
"Sugar.Cane","D-Mannitol",4,4.1788,0.737,9192,0.9192,0,-0.1788,"Random",0.1788
"Sugar.Cane","D-Glucitol",4,4.1673,0.7334,9049,0.9049,0,-0.1673,"Random",0.1673
"Sugar.Cane","myo-Inositol",0,0.1629,0.8463,10000,1,0,-0.1629,"Random",0.1629
"Sugar.Cane","DL-Lactate",1,1.7316,0.4215,9229,0.9229,0,-0.7316,"Random",0.7316
"Sugar.Cane","Succinate",3,3.4544,0.5637,9553,0.9553,0,-0.4544,"Random",0.4544
"Sugar.Cane","Citrate",3,3.1542,0.7294,8673,0.8673,0,-0.1542,"Random",0.1542
"Sugar.Cane","D-Gluconate",3,3.2215,0.6289,8300,0.83,0,-0.2215,"Random",0.2215
"Sugar.Cane","D-Glucosamine",1,1.4354,0.6051,9672,0.9672,0,-0.4354,"Random",0.4354
"Sugar.Cane","Nitrate",2,1.6299,0.9085,5860,0.586,0,0.3701,"Random",0.3701
"Sugar.Cane","Vitamin-free",1,1.1158,0.8185,9233,0.9233,0,-0.1158,"Random",0.1158
"Sugar.Cane","2-Keto-D-gluconate",2,2.2598,0.6563,8647,0.8647,0,-0.2598,"Random",0.2598
"Sugar.Cane","Starch formation",0,0.0555,0.9455,10000,1,0,-0.0555,"Random",0.0555
"Sugar.Cane","Growth at 19°C",5,4.9975,1,9975,0.9975,0,0.00250000000000039,"Random",0.00250000000000039
"Sugar.Cane","Growth at 25°C",5,4.9974,1,9974,0.9974,0,0.00260000000000016,"Random",0.00260000000000016
"Sugar.Cane","Growth at 30°C",5,4.9221,1,9240,0.924,0,0.0778999999999996,"Random",0.0778999999999996
"Sugar.Cane","Growth at 37°C",5,4.0492,1,3353,0.3353,0,0.9508,"Random",0.9508
"Fermented","Glucose_F",69,64.0206,0.994,258,0.0258,1,4.9794,"Positive",4.9794
"Fermented","Galactose_F",32,28.8824,0.9119,1642,0.1642,0,3.1176,"Random",3.1176
"Fermented","Sucrose_F",42,33.4242,0.9997,15,0.0015,1,8.5758,"Positive",8.5758
"Fermented","Maltose_F",29,24.049,0.9895,312,0.0312,1,4.951,"Positive",4.951
"Fermented","Lactose_F",3,2.1116,0.9575,3399,0.3399,0,0.8884,"Random",0.8884
"Fermented","Raffinose_F",29,21.863,0.9986,35,0.0035,1,7.137,"Positive",7.137
"Fermented","Trehalose_F",30,27.7082,0.8716,2356,0.2356,0,2.2918,"Random",2.2918
"Fermented","Inulin",13,10.9927,0.9078,2093,0.2093,0,2.0073,"Random",2.0073
"Fermented","Sucrose",47,45.2947,0.8183,3130,0.313,0,1.7053,"Random",1.7053
"Fermented","Raffinose",34,28.4174,0.9882,281,0.0281,1,5.5826,"Positive",5.5826
"Fermented","Melibiose",9,8.9514,0.6351,5885,0.5885,0,0.0486000000000004,"Random",0.0486000000000004
"Fermented","Galactose",47,47.4793,0.4978,6558,0.6558,0,-0.479300000000002,"Random",0.479300000000002
"Fermented","Lactose",8,8.387,0.5412,6918,0.6918,0,-0.387,"Random",0.387
"Fermented","Trehalose",51,51.0061,0.5847,5965,0.5965,0,-0.00610000000000355,"Random",0.00610000000000355
"Fermented","Maltose",40,40.1913,0.5518,6221,0.6221,0,-0.191299999999998,"Random",0.191299999999998
"Fermented","Melezitose",30,31.1988,0.3858,7619,0.7619,0,-1.1988,"Random",1.1988
"Fermented","Methyl-?-D-glucoside",28,30.168,0.2358,8767,0.8767,0,-2.168,"Random",2.168
"Fermented","Soluble Starch",15,15.7538,0.4528,7379,0.7379,0,-0.7538,"Random",0.7538
"Fermented","Cellobiose",34,37.6564,0.1136,9438,0.9438,0,-3.6564,"Random",3.6564
"Fermented","Salicin",34,37.6272,0.1159,9444,0.9444,0,-3.6272,"Random",3.6272
"Fermented","L-Sorbose",35,36.9419,0.3005,8139,0.8139,0,-1.9419,"Random",1.9419
"Fermented","L-Rhamnose",6,9.6702,0.0577,9865,0.9865,0,-3.6702,"Random",3.6702
"Fermented","D-Xylose",38,42.2496,0.0625,9762,0.9762,0,-4.2496,"Random",4.2496
"Fermented","L-Arabinose",18,20.8378,0.1641,9224,0.9224,0,-2.8378,"Random",2.8378
"Fermented","D-Arabinose",14,16.8335,0.1504,9336,0.9336,0,-2.8335,"Random",2.8335
"Fermented","D-Ribose",28,29.4123,0.3554,7809,0.7809,0,-1.4123,"Random",1.4123
"Fermented","Methanol",2,3.573,0.2556,9257,0.9257,0,-1.573,"Random",1.573
"Fermented","Ethanol",64,63.4388,0.7308,4952,0.4952,0,0.561199999999999,"Random",0.561199999999999
"Fermented","Glycerol",64,63.9053,0.6333,6076,0.6076,0,0.0947000000000031,"Random",0.0947000000000031
"Fermented","Erythritol",13,15.7119,0.1664,9229,0.9229,0,-2.7119,"Random",2.7119
"Fermented","Ribitol",38,40.4207,0.2176,8829,0.8829,0,-2.4207,"Random",2.4207
"Fermented","Galactitol",8,8.7157,0.4594,7788,0.7788,0,-0.7157,"Random",0.7157
"Fermented","D-Mannitol",49,51.8755,0.1244,9526,0.9526,0,-2.8755,"Random",2.8755
"Fermented","D-Glucitol",47,50.7413,0.0624,9780,0.978,0,-3.7413,"Random",3.7413
"Fermented","myo-Inositol",2,3.5886,0.2253,9535,0.9535,0,-1.5886,"Random",1.5886
"Fermented","DL-Lactate",43,39.2047,0.9181,1440,0.144,0,3.7953,"Random",3.7953
"Fermented","Succinate",50,53.2007,0.116,9509,0.9509,0,-3.2007,"Random",3.2007
"Fermented","Citrate",38,40.2774,0.2442,8573,0.8573,0,-2.2774,"Random",2.2774
"Fermented","D-Gluconate",39,40.133,0.4031,7385,0.7385,0,-1.133,"Random",1.133
"Fermented","D-Glucosamine",26,26.6998,0.4776,6803,0.6803,0,-0.6998,"Random",0.6998
"Fermented","Nitrate",10,9.7461,0.6491,5390,0.539,0,0.2539,"Random",0.2539
"Fermented","Vitamin-free",16,14.2339,0.8458,2816,0.2816,0,1.7661,"Random",1.7661
"Fermented","2-Keto-D-gluconate",33,33.3014,0.5281,6236,0.6236,0,-0.301400000000001,"Random",0.301400000000001
"Fermented","Starch formation",1,1.1513,0.6916,7455,0.7455,0,-0.1513,"Random",0.1513
"Fermented","Growth at 19°C",74,73.9472,1,9477,0.9477,0,0.0528000000000048,"Random",0.0528000000000048
"Fermented","Growth at 25°C",74,73.94,1,9408,0.9408,0,0.0600000000000023,"Random",0.0600000000000023
"Fermented","Growth at 30°C",72,71.4346,0.7817,5085,0.5085,0,0.565399999999997,"Random",0.565399999999997
"Fermented","Growth at 37°C",43,38.6307,0.9456,1008,0.1008,0,4.3693,"Random",4.3693
"Wine","Glucose_F",22,21.127,0.7831,4245,0.4245,0,0.873000000000001,"Random",0.873000000000001
"Wine","Galactose_F",6,6.5464,0.5052,7787,0.7787,0,-0.5464,"Random",0.5464
"Wine","Sucrose_F",13,9.9097,0.9863,586,0.0586,0,3.0903,"Random",3.0903
"Wine","Maltose_F",7,5.8515,0.8898,3162,0.3162,0,1.1485,"Random",1.1485
"Wine","Lactose_F",1,0.8154,0.9488,7630,0.763,0,0.1846,"Random",0.1846
"Wine","Raffinose_F",10,7.3348,0.9871,676,0.0676,0,2.6652,"Random",2.6652
"Wine","Trehalose_F",7,7.1416,0.6268,6914,0.6914,0,-0.1416,"Random",0.1416
"Wine","Inulin",3,2.7221,0.8038,5751,0.5751,0,0.2779,"Random",0.2779
"Wine","Sucrose",17,15.8636,0.8437,3544,0.3544,0,1.1364,"Random",1.1364
"Wine","Raffinose",12,9.6689,0.9673,1171,0.1171,0,2.3311,"Random",2.3311
"Wine","Melibiose",5,4.9033,0.7766,7026,0.7026,0,0.0967000000000002,"Random",0.0967000000000002
"Wine","Galactose",16,15.8352,0.6748,5867,0.5867,0,0.1648,"Random",0.1648
"Wine","Lactose",3,3.2064,0.6718,8089,0.8089,0,-0.2064,"Random",0.2064
"Wine","Trehalose",12,13.3106,0.2989,9026,0.9026,0,-1.3106,"Random",1.3106
"Wine","Maltose",11,11.5859,0.4927,7625,0.7625,0,-0.585900000000001,"Random",0.585900000000001
"Wine","Melezitose",8,8.7063,0.4568,8155,0.8155,0,-0.706300000000001,"Random",0.706300000000001
"Wine","Methyl-?-D-glucoside",7,8.1681,0.3205,9112,0.9112,0,-1.1681,"Random",1.1681
"Wine","Soluble Starch",3,3.7077,0.4624,8926,0.8926,0,-0.7077,"Random",0.7077
"Wine","Cellobiose",11,12.0438,0.376,8320,0.832,0,-1.0438,"Random",1.0438
"Wine","Salicin",11,11.9976,0.3925,8237,0.8237,0,-0.9976,"Random",0.9976
"Wine","L-Sorbose",14,13.417,0.746,4763,0.4763,0,0.583,"Random",0.583
"Wine","L-Rhamnose",1,2.4803,0.2118,9920,0.992,0,-1.4803,"Random",1.4803
